title,url,director,casts,rating_num,language,country,type,year,image
大话西游之大圣娶亲,https://movie.douban.com/subject/1292213/,['刘镇伟'],"['周星驰', '吴孟达', '朱茵', '蔡少芬', '蓝洁瑛']",9.2,"['粤语', '汉语普通话']","['中国香港', '中国大陆']","['喜剧', '爱情', '奇幻', '古装']",['1995'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2455050536.jpg']
驴得水,https://movie.douban.com/subject/25921812/,"['周申', '刘露']","['任素汐', '大力', '刘帅良', '裴魁山', '阿如那']",8.3,['汉语普通话'],['中国大陆'],"['剧情', '喜剧']",['2016'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2393044761.jpg']
无名之辈,https://movie.douban.com/subject/27110296/,['饶晓志'],"['陈建斌', '任素汐', '潘斌龙', '章宇', '王砚辉']",8.0,"['汉语普通话', '贵州方言']",['中国大陆'],"['剧情', '喜剧']",['2018'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2539661066.jpg']
哈利·波特与死亡圣器(上),https://movie.douban.com/subject/2051007/,['大卫·叶茨'],"['丹尼尔·雷德克里夫', '艾玛·沃森', '鲁伯特·格林特', '海伦娜·伯翰·卡特', '拉尔夫·费因斯']",8.5,['英语'],"['英国', '美国']","['奇幻', '冒险']",['2010'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p721429854.jpg']
末代皇帝,https://movie.douban.com/subject/1293172/,['贝纳尔多·贝托鲁奇'],"['尊龙', '陈冲', '邬君梅', '彼得·奥图尔', '英若诚']",9.3,"['英语', '汉语普通话', '日语']","['英国', '意大利', '中国大陆', '法国']","['剧情', '传记', '历史']",['1987'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p452089833.jpg']
一出好戏,https://movie.douban.com/subject/26985127/,['黄渤'],"['黄渤', '舒淇', '王宝强', '张艺兴', '于和伟']",7.1,['汉语普通话'],['中国大陆'],"['剧情', '喜剧']",['2018'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2529571873.jpg']
中国机长,https://movie.douban.com/subject/30295905/,['刘伟强'],"['张涵予', '欧豪', '杜江', '袁泉', '张天爱']",6.6,"['汉语普通话', '藏语', '英语', '四川话']",['中国大陆'],"['剧情', '传记', '灾难']",['2019'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2568258113.jpg']
悬崖之上,https://movie.douban.com/subject/32493124/,['张艺谋'],"['张译', '于和伟', '秦海璐', '朱亚文', '刘浩存']",7.6,"['汉语普通话', '英语', '俄语']","['中国大陆', '中国香港']","['剧情', '动作', '悬疑']",['2021'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2636475385.jpg']
西西里的美丽传说,https://movie.douban.com/subject/1292402/,['朱塞佩·托纳多雷'],"['莫妮卡·贝鲁奇', '朱塞佩·苏尔法罗', '玛蒂尔德·皮亚纳', '埃丽萨·莫鲁奇', '奥罗拉·夸特罗基']",8.9,"['意大利语', '英语', '拉丁语', '古希腊语']","['意大利', '美国']","['剧情', '情色', '战争']",['2000'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2441988159.jpg']
送你一朵小红花,https://movie.douban.com/subject/35096844/,['韩延'],"['易烊千玺', '刘浩存', '朱媛媛', '高亚麟', '夏雨']",7.2,['汉语普通话'],['中国大陆'],['剧情'],['2020'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2618247457.jpg']
狮子王,https://movie.douban.com/subject/1301753/,"['罗杰·阿勒斯', '罗伯·明可夫']","['乔纳森·泰勒·托马斯', '马修·布罗德里克', '杰瑞米·艾恩斯', '詹姆斯·厄尔·琼斯', '莫伊拉·凯利']",9.1,"['英语', '斯瓦希里语', '科萨语', '祖鲁语']",['美国'],"['动画', '歌舞', '冒险']",['1994'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2277799019.jpg']
白蛇：缘起,https://movie.douban.com/subject/30331149/,"['黄家康', '赵霁']","['张喆', '杨天翔', '唐小喜', '刘薇', '张遥函']",7.8,['汉语普通话'],"['中国大陆', '美国']","['爱情', '动画', '奇幻']",['2019'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2544313786.jpg']
毒液：致命守护者,https://movie.douban.com/subject/3168101/,['鲁本·弗雷斯彻'],"['汤姆·哈迪', '米歇尔·威廉姆斯', '里兹·阿迈德', '斯科特·黑兹', '瑞德·斯科特']",7.2,"['英语', '汉语普通话']","['美国', '中国大陆']","['动作', '科幻', '惊悚']",['2018'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2537158013.jpg']
熔炉,https://movie.douban.com/subject/5912992/,['黄东赫'],"['孔刘', '郑有美', '金贤秀', '郑仁絮', '白承焕']",9.3,['韩语'],['韩国'],['剧情'],['2011'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1363250216.jpg']
寄生虫,https://movie.douban.com/subject/27010768/,['奉俊昊'],"['宋康昊', '李善均', '曹汝贞', '崔宇植', '朴素丹']",8.8,"['韩语', '英语']",['韩国'],['剧情'],['2019'],['https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2561439800.jpg']
教父,https://movie.douban.com/subject/1291841/,['弗朗西斯·福特·科波拉'],"['马龙·白兰度', '阿尔·帕西诺', '詹姆斯·肯恩', '理查德·卡斯特尔诺', '罗伯特·杜瓦尔']",9.3,"['英语', '意大利语', '拉丁语']",['美国'],"['剧情', '犯罪']",['1972'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p616779645.jpg']
蝙蝠侠：黑暗骑士,https://movie.douban.com/subject/1851857/,['克里斯托弗·诺兰'],"['克里斯蒂安·贝尔', '希斯·莱杰', '艾伦·艾克哈特', '迈克尔·凯恩', '玛吉·吉伦哈尔']",9.2,"['英语', '汉语普通话']","['美国', '英国']","['剧情', '动作', '科幻', '惊悚', '犯罪']",['2008'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p462657443.jpg']
加勒比海盗,https://movie.douban.com/subject/1298070/,['戈尔·维宾斯基'],"['约翰尼·德普', '杰弗里·拉什', '奥兰多·布鲁姆', '凯拉·奈特莉', '杰克·达文波特']",8.8,['英语'],['美国'],"['动作', '奇幻', '冒险']",['2003'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1596085504.jpg']
花束般的恋爱,https://movie.douban.com/subject/34874432/,['土井裕泰'],"['菅田将晖', '有村架纯', '细田佳央太', '清原果耶', '小田切让']",8.6,['日语'],['日本'],"['剧情', '爱情']",['2021'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2868462052.jpg']
羞羞的铁拳,https://movie.douban.com/subject/27038183/,"['宋阳', '张吃鱼']","['艾伦', '马丽', '沈腾', '田雨', '宋阳']",6.8,['汉语普通话'],['中国大陆'],"['喜剧', '奇幻']",['2017'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2499793218.jpg']
剪刀手爱德华,https://movie.douban.com/subject/1292370/,['蒂姆·波顿'],"['约翰尼·德普', '薇诺娜·瑞德', '黛安·韦斯特', '安东尼·迈克尔·豪尔', '凯西·贝克']",8.7,['英语'],['美国'],"['剧情', '爱情', '奇幻']",['1990'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p480956937.jpg']
美人鱼,https://movie.douban.com/subject/19944106/,['周星驰'],"['邓超', '罗志祥', '张雨绮', '林允', '徐克']",6.7,"['汉语普通话', '英语', '日语']","['中国大陆', '中国香港']","['喜剧', '爱情', '奇幻']",['2016'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2316177058.jpg']
疯狂原始人,https://movie.douban.com/subject/1907966/,"['柯克·德·米科', '克里斯·桑德斯']","['尼古拉斯·凯奇', '艾玛·斯通', '瑞安·雷诺兹', '凯瑟琳·基纳', '克萝丽丝·利奇曼']",8.7,['英语'],['美国'],"['喜剧', '动画', '冒险']",['2013'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1867084027.jpg']
爱乐之城,https://movie.douban.com/subject/25934014/,['达米恩·查泽雷'],"['瑞恩·高斯林', '艾玛·斯通', '约翰·传奇', '罗丝玛丽·德薇特', '芬·维特洛克']",8.4,['英语'],['美国'],"['剧情', '爱情', '歌舞']",['2016'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2395517414.jpg']
湄公河行动,https://movie.douban.com/subject/25815034/,['林超贤'],"['张涵予', '彭于晏', '孙淳', '陈宝国', '冯文娟']",8.0,"['汉语普通话', '粤语', '泰语', '缅甸语', '英语']","['中国大陆', '中国香港']","['剧情', '动作', '犯罪']",['2016'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2380677316.jpg']
复仇者联盟3：无限战争,https://movie.douban.com/subject/24773958/,"['安东尼·罗素', '乔·罗素']","['小罗伯特·唐尼', '克里斯·海姆斯沃斯', '克里斯·埃文斯', '马克·鲁弗洛', '乔什·布洛林']",8.1,['英语'],['美国'],"['动作', '科幻', '奇幻', '冒险']",['2018'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2517753454.jpg']
闻香识女人,https://movie.douban.com/subject/1298624/,['马丁·布莱斯特'],"['阿尔·帕西诺', '克里斯·奥唐纳', '詹姆斯·瑞布霍恩', '加布里埃尔·安瓦尔', '菲利普·塞默·霍夫曼']",9.1,['英语'],['美国'],['剧情'],['1992'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2550757929.jpg']
天空之城,https://movie.douban.com/subject/1291583/,['宫崎骏'],"['田中真弓', '横泽启子', '初井言荣', '寺田农', '常田富士男']",9.1,['日语'],['日本'],"['动画', '奇幻', '冒险']",['1986'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1446261379.jpg']
钢铁侠,https://movie.douban.com/subject/1432146/,['乔恩·费儒'],"['小罗伯特·唐尼', '泰伦斯·霍华德', '格温妮斯·帕特洛', '杰夫·布里吉斯', '莱丝莉·比伯']",8.4,"['英语', '波斯语', '乌尔都语', '阿拉伯语']",['美国'],"['动作', '科幻', '惊悚', '冒险']",['2008'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p725871968.jpg']
唐人街探案,https://movie.douban.com/subject/26311973/,['陈思诚'],"['王宝强', '刘昊然', '佟丽娅', '陈赫', '肖央']",7.7,"['汉语普通话', '泰语', '英语']",['中国大陆'],"['喜剧', '动作', '悬疑']",['2015'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2302930556.jpg']
刺杀小说家,https://movie.douban.com/subject/26826330/,['路阳'],"['雷佳音', '杨幂', '董子健', '于和伟', '郭京飞']",6.5,['汉语普通话'],['中国大陆'],"['动作', '奇幻', '冒险']",['2021'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2628440875.jpg']
疯狂的石头,https://movie.douban.com/subject/1862151/,['宁浩'],"['郭涛', '刘桦', '连晋', '黄渤', '徐峥']",8.5,"['汉语普通话', '重庆话']","['中国大陆', '中国香港']","['喜剧', '犯罪']",['2006'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p712241453.jpg']
禁闭岛,https://movie.douban.com/subject/2334904/,['马丁·斯科塞斯'],"['莱昂纳多·迪卡普里奥', '马克·鲁弗洛', '本·金斯利', '马克斯·冯·叙多夫', '米歇尔·威廉姆斯']",8.8,"['英语', '德语']",['美国'],"['剧情', '悬疑', '惊悚']",['2010'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p450262388.jpg']
罗马假日,https://movie.douban.com/subject/1293839/,['威廉·惠勒'],"['奥黛丽·赫本', '格利高里·派克', '埃迪·艾伯特', '哈特利·鲍尔', '哈考特·威廉姆斯']",9.1,"['英语', '意大利语', '德语']",['美国'],"['剧情', '喜剧', '爱情']",['1953'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2189265085.jpg']
黑客帝国,https://movie.douban.com/subject/1291843/,"['莉莉·沃卓斯基', '拉娜·沃卓斯基']","['基努·里维斯', '劳伦斯·菲什伯恩', '凯瑞-安·莫斯', '雨果·维文', '格洛丽亚·福斯特']",9.1,['英语'],['美国'],"['动作', '科幻']",['1999'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p451926968.jpg']
沉默的羔羊,https://movie.douban.com/subject/1293544/,['乔纳森·戴米'],"['朱迪·福斯特', '安东尼·霍普金斯', '斯科特·格伦', '安东尼·希尔德', '布鲁克·史密斯']",8.9,['英语'],['美国'],"['剧情', '惊悚', '犯罪']",['1991'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1593414327.jpg']
海蒂和爷爷,https://movie.douban.com/subject/25958717/,['阿兰·葛斯彭纳'],"['阿努克·斯特芬', '布鲁诺·冈茨', '昆林·艾格匹', '安娜·申茨', '伊莎贝尔·奥特曼']",9.3,"['南非语', '德语', '瑞士德语']","['德国', '瑞士']","['剧情', '家庭', '冒险']",['2015'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2554525534.jpg']
海王,https://movie.douban.com/subject/3878007/,['温子仁'],"['杰森·莫玛', '艾梅柏·希尔德', '威廉·达福', '帕特里克·威尔森', '妮可·基德曼']",7.6,"['英语', '毛利语', '意大利语', '俄语']","['美国', '澳大利亚']","['动作', '奇幻', '冒险']",['2018'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2541280047.jpg']
初恋这件小事,https://movie.douban.com/subject/4739952/,"['普特鹏·普罗萨卡·那·萨克那卡林', '华森·波克彭']","['平采娜·乐维瑟派布恩', '马里奥·毛瑞尔', '苏达拉·布查蓬', '雅尼卡·桑普蕾舞', '诺特·阿查拉那·阿瑞亚卫考']",8.5,"['泰语', '印度尼西亚语', '英语']",['泰国'],"['剧情', '喜剧', '爱情']",['2010'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1505312273.jpg']
布达佩斯大饭店,https://movie.douban.com/subject/11525673/,['韦斯·安德森'],"['拉尔夫·费因斯', '托尼·雷沃罗利', '艾德里安·布洛迪', '威廉·达福', '裘德·洛']",8.9,"['英语', '法语', '德语']","['美国', '德国', '英国']","['剧情', '喜剧', '冒险']",['2014'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2178872593.jpg']
复仇者联盟,https://movie.douban.com/subject/1866479/,['乔斯·韦登'],"['小罗伯特·唐尼', '克里斯·埃文斯', '斯嘉丽·约翰逊', '克里斯·海姆斯沃斯', '杰瑞米·雷纳']",8.2,"['英语', '俄语']",['美国'],"['动作', '科幻', '奇幻', '冒险']",['2012'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1469137689.jpg']
大鱼海棠,https://movie.douban.com/subject/5045678/,"['梁旋', '张春']","['季冠霖', '苏尚卿', '许魏洲', '金士杰', '杨婷']",6.9,['汉语普通话'],['中国大陆'],"['剧情', '动画', '奇幻']",['2016'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2361744534.jpg']
本杰明·巴顿奇事,https://movie.douban.com/subject/1485260/,['大卫·芬奇'],"['凯特·布兰切特', '布拉德·皮特', '朱莉娅·奥蒙德', '芳妮·A·钱勃丝', '伊莱亚斯·科泰斯']",9.0,"['英语', '俄语', '法语']",['美国'],"['剧情', '爱情', '奇幻']",['2008'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2192535722.jpg']
恐怖游轮,https://movie.douban.com/subject/3011051/,['克里斯托弗·史密斯'],"['梅利莎·乔治', '利亚姆·海姆斯沃斯', '迈克尔·多曼', '瑞秋·卡帕尼', '艾玛·朗']",8.5,['英语'],"['英国', '澳大利亚']","['剧情', '悬疑', '惊悚']",['2009'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p462470694.jpg']
蜘蛛侠：英雄远征,https://movie.douban.com/subject/26931786/,['乔·沃茨'],"['汤姆·赫兰德', '赞达亚', '杰克·吉伦哈尔', '寇碧·史莫德斯', '塞缪尔·杰克逊']",7.6,['英语'],['美国'],"['动作', '科幻', '冒险']",['2019'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2558293106.jpg']
时空恋旅人,https://movie.douban.com/subject/10577869/,['理查德·柯蒂斯'],"['多姆纳尔·格里森', '瑞秋·麦克亚当斯', '比尔·奈伊', '莉迪亚·威尔逊', '琳赛·邓肯']",8.8,['英语'],['英国'],"['喜剧', '爱情', '奇幻']",['2013'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2070153774.jpg']
素媛,https://movie.douban.com/subject/21937452/,['李濬益'],"['薛景求', '严志媛', '李来', '金海淑', '金相浩']",9.3,['韩语'],['韩国'],['剧情'],['2013'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2118532944.jpg']
无双,https://movie.douban.com/subject/26425063/,['庄文强'],"['周润发', '郭富城', '张静初', '冯文娟', '廖启智']",8.0,"['汉语普通话', '粤语', '英语', '泰语', '波兰语']","['中国大陆', '中国香港']","['剧情', '动作', '悬疑', '犯罪']",['2018'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2535260806.jpg']
九品芝麻官,https://movie.douban.com/subject/1297518/,['王晶'],"['周星驰', '吴孟达', '张敏', '徐锦江', '钟丽缇']",8.7,['粤语'],"['中国香港', '中国大陆']","['剧情', '喜剧', '古装']",['1994'],['https://img3.doubanio.com/view/photo/s_ratio_poster/public/p648370300.jpg']
小偷家族,https://movie.douban.com/subject/27622447/,['是枝裕和'],"['中川雅也', '安藤樱', '松冈茉优', '城桧吏', '佐佐木美结']",8.7,['日语'],['日本'],"['剧情', '家庭', '犯罪']",['2018'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2530599636.jpg']
那些年，我们一起追的女孩,https://movie.douban.com/subject/4920528/,['九把刀'],"['柯震东', '陈妍希', '敖犬', '郝劭文', '蔡昌宪']",8.1,['汉语普通话'],['中国台湾'],"['剧情', '喜剧', '爱情']",['2011'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1348910586.jpg']
